"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines"
2020-02-15,0,0,NA,0,NA,0,0,0,0
2020-02-16,0,0,NA,0,NA,0,0,0,0
2020-02-17,0,0,NA,0,NA,0,0,0,0
2020-02-18,0,0,NA,0,NA,0,0,0,0
2020-02-19,0,0,NA,0,NA,0,0,0,0
2020-02-20,0,0,NA,0,NA,0,0,0,0
2020-02-21,4,0,NA,4,NA,0,0,0,0
2020-02-22,1,0,NA,1,NA,0,0,0,0
2020-02-23,0,0,NA,0,NA,0,0,0,0
2020-02-24,0,0,NA,0,NA,0,0,0,0
2020-02-25,0,0,NA,0,NA,0,0,0,0
2020-02-26,0,0,NA,0,NA,0,0,0,0
2020-02-27,3,0,NA,3,NA,0,0,0,0
2020-02-28,2,0,NA,2,NA,0,0,0,0
2020-02-29,0,0,NA,0,NA,0,0,0,0
2020-03-01,3,1,0,3,NA,0,0,0,0
2020-03-02,4,0,0,4,NA,0,0,0,0
2020-03-03,8,0,0,8,NA,0,0,0,0
2020-03-04,11,1,0,11,NA,0,0,0,0
2020-03-05,8,0,0,8,NA,0,0,0,0
2020-03-06,4,0,0,4,NA,0,0,0,0
2020-03-07,10,0,7214,10,NA,0,0,0,0
2020-03-08,7,1,794,7,NA,0,0,0,0
2020-03-09,12,0,363,12,NA,0,0,0,0
2020-03-10,20,0,1794,20,NA,0,0,0,0
2020-03-11,15,0,56,15,NA,0,0,0,0
2020-03-12,30,0,4635,30,NA,0,0,0,0
2020-03-13,41,1,1829,41,NA,0,0,0,0
2020-03-14,51,0,3811,51,NA,0,0,0,0
2020-03-15,48,2,2071,48,0,0,0,0,0
2020-03-16,79,0,16097,79,0,0,0,0,0
2020-03-17,78,0,5780,78,0,0,0,0,0
2020-03-18,113,1,6556,113,0,0,0,0,0
2020-03-19,142,0,32333,142,28,0,0,0,0
2020-03-20,138,1,8066,138,11,0,0,0,0
2020-03-21,225,0,8885,225,12,0,0,0,0
2020-03-22,280,0,9002,280,19,0,0,0,0
2020-03-23,328,0,6357,328,27,0,0,0,0
2020-03-24,370,1,7557,370,16,0,0,0,0
2020-03-25,380,1,32886,380,16,0,0,0,0
2020-03-26,379,4,20419,379,22,0,0,0,0
2020-03-27,371,0,16279,371,53,0,0,0,0
2020-03-28,460,1,15251,460,19,0,0,0,0
2020-03-29,344,2,15479,344,2,0,0,0,0
2020-03-30,266,2,7654,266,66,0,0,0,0
2020-03-31,311,1,11756,311,54,32,6,0,0
2020-04-01,303,1,14029,303,73,368,70,33,0
2020-04-02,273,4,9944,273,154,15,5,-1,0
2020-04-03,225,4,8475,225,63,-5,5,0,0
2020-04-04,190,2,9519,190,51,50,6,1,0
2020-04-05,141,5,12253,141,102,0,4,0,0
2020-04-06,106,5,5519,106,61,-2,0,2,0
2020-04-07,119,8,8037,119,1700,-153,-3,2,0
2020-04-08,105,2,8668,105,266,-42,-6,-1,0
2020-04-09,85,1,10766,85,174,-1,-6,0,0
2020-04-10,106,3,8212,106,153,-26,-7,2,0
2020-04-11,88,2,9501,88,124,4,6,0,0
2020-04-12,22,3,6094,22,72,-1,1,-3,0
2020-04-13,41,2,8195,41,156,-12,-2,11,0
2020-04-14,49,1,4357,49,104,3,1,-2,0
2020-04-15,223,1,4884,223,90,-16,-7,-2,0
2020-04-16,30,0,8626,30,59,-13,-6,-4,0
2020-04-17,47,2,11527,47,72,-9,-7,0,0
2020-04-18,42,3,14980,42,344,-8,-4,-4,0
2020-04-19,44,2,14486,44,67,-6,-8,-1,0
2020-04-20,13,1,10738,13,28,-8,1,-1,0
2020-04-21,22,0,8108,22,437,-3,-2,1,0
2020-04-22,7,3,12599,7,240,-5,0,-2,0
2020-04-23,8,1,14218,8,110,-10,-1,-2,0
2020-04-24,17,3,15711,17,91,-13,-4,-1,0
2020-04-25,18,2,11887,18,237,-10,1,0,0
2020-04-26,19,3,12192,19,168,-14,0,-3,0
2020-04-27,7,0,10614,7,47,-2,1,2,0
2020-04-28,12,1,13616,12,42,-3,-1,0,0
2020-04-29,13,5,13731,13,40,-16,-5,-1,0
2020-04-30,8,2,19231,8,47,-5,-4,-4,0
2020-05-01,13,2,25227,13,30,-6,-5,-1,0
2020-05-02,15,0,22715,15,49,-4,-1,0,0
2020-05-03,18,2,21524,18,21,-4,0,-1,0
2020-05-04,24,0,17107,24,46,-5,0,0,0
2020-05-05,26,2,14542,26,27,-4,-1,0,0
2020-05-06,24,0,23900,24,89,-4,0,-2,0
2020-05-07,22,0,33893,22,59,-4,-4,-1,0
2020-05-08,18,0,34701,18,46,-2,-2,-1,0
2020-05-09,14,0,38206,14,53,-5,-2,-1,0
2020-05-10,12,0,32416,12,29,-8,-1,0,0
2020-05-11,7,0,27247,7,16,6,-2,-1,0
2020-05-12,20,0,22808,20,51,-2,0,1,0
2020-05-13,11,1,31098,11,41,3,1,-1,0
2020-05-14,15,0,34274,15,25,1,1,-1,0
2020-05-15,31,0,40517,31,37,-4,0,0,0
2020-05-16,17,0,31836,17,30,2,-2,-1,0
2020-05-17,8,0,26474,8,3,1,0,0,0
2020-05-18,9,1,19908,9,27,-5,-4,-5,0
2020-05-19,8,0,23836,8,19,2,-1,0,0
2020-05-20,11,1,25697,11,30,-3,-2,0,0
2020-05-21,2,0,26117,2,27,-3,0,0,0
2020-05-22,14,1,32998,14,8,-1,-2,-1,0
2020-05-23,13,1,21580,13,12,-4,-2,-1,0
2020-05-24,3,0,32533,3,15,-3,0,0,0
2020-05-25,4,0,19408,4,23,-2,0,0,0
2020-05-26,15,0,44020,15,21,-1,0,0,0
2020-05-27,6,0,50098,6,7,0,1,-2,0
2020-05-28,18,0,29123,18,22,-1,-1,0,0
2020-05-29,16,0,30178,16,0,-6,-1,0,0
2020-05-30,11,0,30916,11,33,-1,0,0,0
2020-05-31,10,0,26030,10,-2,-2,0,-2,0
2020-06-01,8,0,17652,8,4,0,-1,0,0
2020-06-02,17,0,18167,17,5,6,1,1,0
2020-06-03,8,0,22313,8,15,-1,1,0,0
2020-06-04,11,0,33629,11,25,-2,-1,0,0
2020-06-05,11,0,32863,11,16,-2,-1,0,0
2020-06-06,2,0,11396,2,8,0,1,0,0
2020-06-07,4,0,26874,4,9,-3,-1,0,0
2020-06-08,6,0,16053,6,7,1,0,0,0
2020-06-09,2,0,17169,2,14,0,-1,0,0
2020-06-10,7,0,29270,7,22,1,1,0,0
2020-06-11,9,0,31269,9,15,-2,-1,0,0
2020-06-12,4,0,34327,4,22,0,0,0,0
2020-06-13,13,0,37101,13,29,-2,0,-1,0
2020-06-14,18,0,29702,18,26,0,1,0,0
2020-06-15,15,0,15796,15,13,1,1,0,0
2020-06-16,12,0,20198,12,5,0,-1,1,0
2020-06-17,23,0,33172,23,14,-1,0,1,0
2020-06-18,21,0,45978,21,0,-2,0,-1,0
2020-06-19,18,0,42708,18,10,1,-1,0,0
2020-06-20,26,0,35173,26,7,2,1,-2,0
2020-06-21,25,0,35946,25,8,-3,-1,0,0
2020-06-22,13,0,66525,13,7,2,0,0,0
2020-06-23,18,0,24972,18,12,3,1,0,0
2020-06-24,29,1,47603,29,9,-3,-1,0,0
2020-06-25,36,1,51917,36,17,0,0,0,0
2020-06-26,37,0,49498,37,16,-4,-1,0,0
2020-06-27,46,0,54222,46,21,0,0,0,0
2020-06-28,45,0,43114,45,14,-1,0,0,0
2020-06-29,81,0,36520,81,15,4,0,0,0
2020-06-30,67,0,40287,67,27,-1,0,0,0
2020-07-01,86,0,49941,86,28,4,2,0,0
2020-07-02,81,0,57859,81,27,6,2,0,0
2020-07-03,65,0,54078,65,38,3,2,0,0
2020-07-04,106,0,50176,106,37,2,-3,0,0
2020-07-05,87,0,45399,87,44,1,0,0,0
2020-07-06,137,2,45730,137,21,4,2,0,0
2020-07-07,169,0,41942,169,35,5,4,0,0
2020-07-08,130,0,55299,130,31,7,-2,0,0
2020-07-09,173,0,54425,173,88,-1,2,0,0
2020-07-10,300,0,59437,300,60,9,3,0,0
2020-07-11,192,1,51225,192,87,1,3,0,0
2020-07-12,244,1,53995,244,4,12,1,0,0
2020-07-13,183,0,42300,183,41,25,1,0,0
2020-07-14,271,2,44449,271,66,-2,9,0,0
2020-07-15,244,1,59904,244,93,21,1,0,0
2020-07-16,315,2,65575,315,108,3,2,0,0
2020-07-17,425,3,62748,425,81,13,2,22,0
2020-07-18,204,3,63367,204,43,-12,-6,-4,0
2020-07-19,361,3,62632,361,111,20,3,0,0
2020-07-20,268,1,57962,268,122,21,4,-1,0
2020-07-21,358,3,56310,358,148,26,5,6,0
2020-07-22,468,2,59794,468,109,33,4,2,0
2020-07-23,407,5,69308,407,119,-4,-1,0,0
2020-07-24,289,7,75584,289,154,6,3,-24,0
2020-07-25,353,5,64084,353,86,22,2,0,0
2020-07-26,453,10,75619,453,153,2,0,21,0
2020-07-27,532,6,51966,532,141,18,3,2,0
2020-07-28,369,6,44971,369,120,16,-2,0,0
2020-07-29,279,9,66188,279,189,48,-1,-23,0
2020-07-30,717,13,64853,717,134,7,-6,0,0
2020-07-31,603,8,75203,603,224,37,4,26,0
2020-08-01,374,4,68919,374,217,34,6,1,0
2020-08-02,641,7,57158,641,224,7,-4,2,0
2020-08-03,395,13,65529,395,197,31,-3,1,0
2020-08-04,412,11,51706,412,174,44,1,-26,0
2020-08-05,714,15,70464,714,144,83,7,31,0
2020-08-06,447,8,80008,447,205,34,1,-2,0
2020-08-07,410,11,91937,410,202,32,-1,-1,0
2020-08-08,425,12,40197,425,239,27,2,2,0
2020-08-09,386,17,93191,386,313,0,-2,-3,0
2020-08-10,313,19,61132,313,269,5,4,5,0
2020-08-11,317,19,61626,317,251,9,4,-4,0
2020-08-12,413,21,61172,413,387,13,-8,-1,0
2020-08-13,231,9,68441,231,222,0,-7,-1,0
2020-08-14,384,14,70629,384,349,-7,3,0,0
2020-08-15,293,4,63370,293,284,4,1,2,0
2020-08-16,253,17,53774,253,451,-3,-1,1,0
2020-08-17,271,25,38539,271,453,-6,4,3,0
2020-08-18,214,17,44516,214,390,8,1,0,0
2020-08-19,220,13,59882,220,318,12,1,-3,0
2020-08-20,243,13,68336,243,2607,-50,-2,-1,0
2020-08-21,171,9,71149,171,607,3,-4,-2,0
2020-08-22,195,13,67697,195,299,-16,-4,-4,0
2020-08-23,210,17,58910,210,474,-27,-4,-1,0
2020-08-24,104,15,51447,104,370,55,-1,-4,0
2020-08-25,137,8,56675,137,211,-15,4,1,0
2020-08-26,152,24,71703,152,286,-41,4,-3,0
2020-08-27,117,22,86268,117,266,-45,-11,-5,0
2020-08-28,126,11,79556,126,267,-15,0,6,0
2020-08-29,99,18,67555,99,223,-33,-3,0,0
2020-08-30,123,11,48438,123,260,-9,-1,-6,0
2020-08-31,76,41,46224,76,234,-20,-4,2,0
2020-09-01,73,5,41379,73,153,-31,-1,-7,0
2020-09-02,104,6,63963,104,187,-17,-3,6,0
2020-09-03,126,15,136194,126,222,-42,3,2,0
2020-09-04,87,59,70961,87,258,-34,1,-1,0
2020-09-05,71,11,63838,71,160,-31,0,2,0
2020-09-06,72,5,66560,72,137,-16,-1,1,0
2020-09-07,43,9,36086,43,136,-16,6,1,0
2020-09-08,52,8,36963,52,121,-31,-3,-5,0
2020-09-09,91,11,58936,91,139,-42,-3,-1,0
2020-09-10,48,7,60098,48,173,-26,-3,0,0
2020-09-11,52,9,78722,52,181,-32,-5,-3,0
2020-09-12,41,6,48002,41,112,-12,-3,-2,0
2020-09-13,44,6,39935,44,133,-14,2,-3,0
2020-09-14,41,7,30946,41,116,4,1,3,0
2020-09-15,46,0,29616,46,74,-2,-1,0,0
2020-09-16,42,8,47732,42,74,-13,-1,-1,0
2020-09-17,34,8,54357,34,66,-9,0,0,0
2020-09-18,48,5,45422,48,63,-9,-1,0,0
2020-09-19,24,6,39050,24,107,-2,-3,-2,0
2020-09-20,13,6,33039,13,100,3,-2,-1,0
2020-09-21,14,2,23436,14,95,-2,-2,-2,0
2020-09-22,30,3,31595,30,61,-7,3,2,0
2020-09-23,32,5,42410,32,85,-11,0,1,0
2020-09-24,9,2,47634,9,26,-8,0,0,0
2020-09-25,17,8,38488,17,72,-10,0,0,0
2020-09-26,16,1,37705,16,48,-3,1,-2,0
2020-09-27,24,2,28703,24,60,-2,0,0,0
2020-09-28,4,3,17099,4,43,-4,-1,-1,0
2020-09-29,19,7,26010,19,36,-2,-3,0,0
2020-09-30,15,4,48071,15,31,-5,1,-1,0
2020-10-01,18,2,42248,18,30,-5,0,0,0
2020-10-02,17,2,36929,17,40,1,-3,0,0
2020-10-03,8,3,30153,8,25,-2,0,0,0
2020-10-04,15,1,26188,15,16,-3,0,-2,0
2020-10-05,13,0,22602,13,26,0,0,1,0
2020-10-06,25,1,23949,25,24,-9,-1,0,0
2020-10-07,8,2,33220,8,19,-5,1,-2,0
2020-10-08,24,0,42386,24,13,-1,-3,0,0
2020-10-09,23,0,41114,23,21,-3,1,0,0
2020-10-10,15,0,40598,15,15,3,0,0,0
2020-10-11,20,1,31321,20,12,0,-2,0,0
2020-10-12,22,0,27447,22,15,1,-1,0,0
2020-10-13,30,1,27430,30,20,0,0,0,0
2020-10-14,25,5,46615,25,6,-4,0,0,0
2020-10-15,21,0,43513,21,13,-2,0,0,0
2020-10-16,9,0,43878,9,27,-6,0,0,0
2020-10-17,12,0,42374,12,9,-2,0,0,0
2020-10-18,8,0,36668,8,10,-2,0,0,0
2020-10-19,8,1,27338,8,4,1,0,0,0
2020-10-20,31,0,28873,31,14,0,0,0,0
2020-10-21,14,0,45759,14,22,-1,0,0,0
2020-10-22,22,0,45818,22,12,0,0,0,0
2020-10-23,18,0,43502,18,8,4,-1,0,0
2020-10-24,15,0,37885,15,10,-1,0,0,0
2020-10-25,21,0,30631,21,7,-2,0,0,0
2020-10-26,7,0,31186,7,18,-1,0,0,0
2020-10-27,14,0,31530,14,5,-1,1,0,0
2020-10-28,14,2,51683,14,12,-2,0,0,0
2020-10-29,15,0,50670,15,13,6,0,0,0
2020-10-30,12,0,47531,12,5,1,0,0,0
2020-10-31,8,0,40837,8,80,-3,0,0,0
2020-11-01,5,0,35907,5,12,0,0,1,0
2020-11-02,7,0,30215,7,20,-1,0,0,0
2020-11-03,8,0,31770,8,28,-1,0,0,0
2020-11-04,12,0,46392,12,22,5,0,0,0
2020-11-05,12,0,43579,12,11,1,0,0,0
2020-11-06,11,0,46471,11,6,-1,0,0,0
2020-11-07,7,0,38742,7,12,-1,0,0,0
2020-11-08,6,0,35459,6,8,0,0,0,0
2020-11-09,10,0,29026,10,3,1,0,0,0
2020-11-10,9,0,33373,9,2,0,0,0,0
2020-11-11,8,0,52406,8,1,2,-1,-1,0
2020-11-12,13,0,55862,13,5,0,0,0,0
2020-11-13,5,0,39993,5,6,0,0,0,0
2020-11-14,8,0,40222,8,5,-1,0,0,0
2020-11-15,17,0,30643,17,6,1,0,0,0
2020-11-16,22,0,22430,22,9,2,0,0,0
2020-11-17,10,0,39581,10,6,-1,0,0,0
2020-11-18,17,0,56696,17,1,-1,0,0,0
2020-11-19,7,0,60955,7,1,4,0,0,0
2020-11-20,8,0,60392,8,1,-3,0,0,0
2020-11-21,14,0,52403,14,7,2,0,0,0
2020-11-22,15,0,42211,15,2,-3,0,0,0
2020-11-23,14,0,32715,14,4,-1,0,0,0
2020-11-24,13,0,33758,13,1,5,0,0,0
2020-11-25,8,0,51587,8,6,-2,0,0,0
2020-11-26,8,0,46072,8,7,0,0,0,0
2020-11-27,10,0,44476,10,16,-2,0,0,0
2020-11-28,11,0,30043,11,14,0,0,0,0
2020-11-29,7,0,23034,7,4,-1,0,0,0
2020-11-30,11,1,24527,11,9,1,0,0,0
2020-12-01,9,0,27118,9,9,-1,0,0,0
2020-12-02,11,0,41106,11,9,0,0,0,0
2020-12-03,17,0,35767,17,5,5,0,0,0
2020-12-04,9,0,30458,9,9,1,0,0,0
2020-12-05,7,0,26966,7,7,1,0,0,0
2020-12-06,9,0,23086,9,3,1,0,0,0
2020-12-07,7,0,22033,7,3,4,0,0,0
2020-12-08,15,0,22558,15,5,4,0,0,0
2020-12-09,6,0,36532,6,6,-5,0,0,0
2020-12-10,8,0,37261,8,6,6,0,0,0
2020-12-11,11,0,30806,11,3,0,0,0,0
2020-12-12,13,0,25391,13,4,2,0,0,0
2020-12-13,5,0,20693,5,4,-6,0,0,0
2020-12-14,9,0,20629,9,9,-6,1,0,0
2020-12-15,8,0,20706,8,4,3,0,0,0
2020-12-16,12,0,31971,12,0,-3,0,0,0
2020-12-17,13,0,28598,13,6,1,0,0,0
2020-12-18,21,0,23011,21,5,-5,-1,0,0
2020-12-19,35,0,32350,35,1,1,0,0,0
2020-12-20,44,0,46375,44,7,1,0,0,0
2020-12-21,26,0,67852,26,4,-3,0,0,0
2020-12-22,21,0,76094,21,7,-1,0,0,0
2020-12-23,18,0,89673,18,3,-2,0,0,0
2020-12-24,25,0,100014,25,4,1,0,0,0
2020-12-25,14,0,93364,14,5,3,0,0,0
2020-12-26,20,0,50869,20,-1,-1,0,0,0
2020-12-27,16,0,35276,16,2,2,0,0,0
2020-12-28,25,1,29426,25,10,-6,0,0,0
2020-12-29,13,0,39312,13,6,5,0,0,0
2020-12-30,31,0,40313,31,5,-5,0,0,0
2020-12-31,26,0,54809,26,3,3,0,0,0
2021-01-01,20,0,56346,20,1,-2,0,0,0
2021-01-02,43,0,60612,43,8,5,0,0,0
2021-01-03,13,0,51136,13,7,1,0,0,0
2021-01-04,22,0,77267,22,0,0,0,0,0
2021-01-05,18,0,84675,18,10,6,0,0,0
2021-01-06,13,0,101274,13,0,5,0,0,0
2021-01-07,10,0,87889,10,7,1,0,0,0
2021-01-08,25,0,72548,25,6,3,0,0,0
2021-01-09,11,0,75757,11,1,-1,0,0,0
2021-01-10,13,0,76327,13,5,1,0,0,0
2021-01-11,19,0,74958,19,12,4,0,1,0
2021-01-12,20,0,60177,20,6,2,0,0,0
2021-01-13,16,0,69775,16,14,-4,1,0,0
2021-01-14,8,0,63170,8,7,4,0,0,0
2021-01-15,11,0,55206,11,7,4,0,0,0
2021-01-16,20,0,44656,20,13,-4,1,-1,0
2021-01-17,19,0,33545,19,11,-9,0,0,0
2021-01-18,13,0,42020,13,16,-4,0,0,0
2021-01-19,10,0,40980,10,1,-1,0,0,0
2021-01-20,9,0,57693,9,12,3,-1,0,0
2021-01-21,9,0,48072,9,9,-4,0,0,0
2021-01-22,6,0,49562,6,8,2,0,0,0
2021-01-23,6,0,37069,6,12,-1,-1,0,0
2021-01-24,5,0,31967,5,11,-6,0,0,0
2021-01-25,11,0,35020,11,12,-1,0,0,0
2021-01-26,3,0,29802,3,2,3,0,0,0
2021-01-27,7,0,36210,7,8,-7,0,0,0
2021-01-28,7,0,33864,7,12,0,0,0,0
2021-01-29,6,0,40711,6,1,-1,0,0,0
2021-01-30,6,0,35383,6,7,-6,0,0,0
2021-01-31,6,0,27469,6,15,0,0,0,0
2021-02-01,6,0,30319,6,0,-4,0,0,0
2021-02-02,6,0,36352,6,9,-1,0,0,0
2021-02-03,5,0,59220,5,1,0,0,0,0
2021-02-04,9,0,51180,9,7,1,0,0,0
2021-02-05,4,0,45569,4,0,0,0,0,0
2021-02-06,6,0,60023,6,3,-1,0,0,0
2021-02-07,2,0,41191,2,0,2,0,0,0
2021-02-08,7,0,38462,7,6,-1,0,0,0
2021-02-09,3,0,39312,3,7,1,1,0,0
2021-02-10,11,0,64648,11,4,1,0,0,0
2021-02-11,8,0,60489,8,2,0,0,0,0
2021-02-12,8,0,58374,8,6,0,0,0,0
2021-02-13,5,0,49666,5,4,-1,0,0,0
2021-02-14,6,0,52326,6,3,1,-1,0,0
2021-02-15,2,0,63576,2,7,2,0,0,0
2021-02-16,5,0,54959,5,2,-1,0,0,0
2021-02-17,6,0,84860,6,4,-1,0,0,0
2021-02-18,1,0,73162,1,1,-1,0,0,0
2021-02-19,6,0,57122,6,3,-1,1,0,0
2021-02-20,2,0,46420,2,6,0,0,0,0
2021-02-21,6,0,34800,6,2,0,0,0,20
2021-02-22,4,0,35793,4,0,1,0,0,1816
2021-02-23,7,0,44229,7,3,1,-1,0,951
2021-02-24,2,0,56776,2,6,0,0,0,4139
2021-02-25,8,0,49940,8,5,1,0,0,4981
2021-02-26,11,0,47889,11,2,4,0,0,5082
2021-02-27,7,0,33432,7,4,4,1,0,2538
2021-02-28,5,0,27600,5,1,-2,0,0,544
2021-03-01,8,0,24226,8,6,-2,0,0,3560
2021-03-02,8,0,39974,8,5,7,0,0,4943
2021-03-03,10,0,52923,10,4,-4,0,0,6643
2021-03-04,11,0,49047,11,2,6,0,0,7791
2021-03-05,13,0,47635,13,5,-1,0,0,7992
2021-03-06,10,0,37172,10,2,4,0,0,5073
2021-03-07,7,0,28385,7,0,0,0,0,1405
2021-03-08,9,0,35146,9,1,0,0,0,4896
2021-03-09,15,0,27603,15,2,8,0,1,7081
2021-03-10,14,0,47309,14,5,5,0,0,11292
2021-03-11,15,0,51011,15,9,4,0,-1,14253
2021-03-12,12,0,45015,12,4,-2,0,0,10109
2021-03-13,10,0,36989,10,3,4,-1,0,15899
2021-03-14,5,0,29392,5,2,-7,0,0,1783
2021-03-15,13,0,32312,13,3,-4,0,0,2230
2021-03-16,7,0,33843,7,1,6,0,0,10725
2021-03-17,16,0,54260,16,2,4,1,0,22204
2021-03-18,13,0,50496,13,2,-1,0,0,18107
2021-03-19,17,0,44082,17,2,17,0,0,14697
2021-03-20,9,0,36037,9,1,1,2,0,13077
2021-03-21,4,0,35410,4,4,-4,-1,0,2951
2021-03-22,10,0,30548,10,5,4,-1,0,16810
2021-03-23,5,0,29572,5,3,2,0,0,23021
2021-03-24,9,0,47726,9,5,6,0,0,12779
2021-03-25,8,0,39005,8,6,-1,0,0,16347
2021-03-26,12,0,38818,12,4,3,0,0,32342
2021-03-27,13,0,29677,13,1,1,1,0,13973
2021-03-28,7,0,35391,7,3,2,0,0,5056
2021-03-29,18,0,45086,18,6,1,0,0,12313
2021-03-30,18,0,44889,18,3,5,0,0,17985
2021-03-31,9,0,84776,9,7,-7,-1,0,22223
2021-04-01,18,0,85666,18,0,11,0,0,40034
2021-04-02,12,0,78080,12,2,-1,0,0,26366
2021-04-03,6,0,56078,6,13,-8,1,0,4446
2021-04-04,7,0,32355,7,2,3,1,0,5100
2021-04-05,9,0,27077,9,1,3,0,0,1197
2021-04-06,8,0,28581,8,10,-5,-1,0,4747
2021-04-07,14,0,32561,14,10,3,0,0,23379
2021-04-08,6,0,44549,6,8,-6,0,0,25055
2021-04-09,5,0,50988,5,14,0,0,0,567556
2021-04-10,6,0,34169,6,9,-7,0,0,61355
2021-04-11,9,0,30245,9,3,-4,-1,0,27702
2021-04-12,14,0,32317,14,3,-3,0,0,11734
2021-04-13,18,1,28512,18,2,1,1,0,15729
2021-04-14,13,0,45793,13,17,-4,0,0,101641
2021-04-15,19,0,44406,19,4,-9,0,0,63633
2021-04-16,15,0,39152,15,6,-4,0,0,61272
2021-04-17,21,0,29678,21,33,-2,0,0,53960
2021-04-18,14,0,24028,14,11,0,1,0,22071
2021-04-19,24,0,28648,24,5,0,0,0,89644
2021-04-20,16,0,27878,16,13,4,0,0,67034
2021-04-21,19,0,37749,19,-1,-1,-1,1,64821
2021-04-22,24,0,37186,24,4,0,-1,0,67591
2021-04-23,38,0,33457,38,9,14,0,0,69903
2021-04-24,18,0,38148,18,3,7,0,0,58446
2021-04-25,8,0,42994,8,5,0,0,0,20040
2021-04-26,29,0,40629,29,19,5,0,0,3398
2021-04-27,30,0,42490,30,41,-2,0,0,31852
2021-04-28,25,0,59462,25,13,4,1,0,60207
2021-04-29,29,0,50422,29,9,-6,0,0,82741
2021-04-30,22,0,44263,22,9,3,0,0,67259
2021-05-01,11,0,36451,11,13,1,0,0,55300
2021-05-02,14,0,33341,14,15,-10,0,0,19230
2021-05-03,15,0,35643,15,12,-4,0,0,6541
2021-05-04,11,0,30733,11,5,1,-1,0,56354
2021-05-05,14,0,53237,14,27,-6,0,0,79345
2021-05-06,20,0,50635,20,17,-8,0,0,77215
2021-05-07,11,0,44806,11,28,-7,0,0,81002
2021-05-08,9,0,55087,9,11,-1,0,0,73194
2021-05-09,17,0,41470,17,18,-3,1,0,26613
2021-05-10,8,0,37664,8,15,0,0,0,8883
2021-05-11,9,0,35191,9,13,-3,0,0,72886
2021-05-12,7,0,61475,7,6,-1,1,0,76379
2021-05-13,8,0,55232,8,11,-4,0,0,82284
2021-05-14,2,0,54093,2,6,-2,0,0,85874
2021-05-15,10,0,42001,10,5,-1,0,0,76153
2021-05-16,8,0,34536,8,4,0,0,0,32387
2021-05-17,3,0,38665,3,1,0,0,0,10953
2021-05-18,10,0,39354,10,12,2,0,0,83187
2021-05-19,3,0,58614,3,6,-3,0,0,95530
2021-05-20,6,0,55245,6,8,0,-2,0,92874
2021-05-21,3,0,50193,3,7,-1,0,0,101146
2021-05-22,8,0,39474,8,6,3,0,0,90621
2021-05-23,3,0,33199,3,10,-6,0,0,37469
2021-05-24,10,0,33970,10,11,1,0,0,13089
2021-05-25,9,0,35564,9,3,-2,0,0,76569
2021-05-26,18,0,61494,18,4,3,0,0,104658
2021-05-27,15,0,81048,15,7,-2,1,1,111388
2021-05-28,10,0,95647,10,3,1,0,0,124870
2021-05-29,10,0,87224,10,3,-2,-1,-1,121611
2021-05-30,15,0,71361,15,5,2,0,0,57952
2021-05-31,8,0,81291,8,0,2,0,0,32499
2021-06-01,12,0,65263,12,3,-1,0,0,119139
2021-06-02,12,0,96383,12,8,1,0,0,138705
2021-06-03,7,0,95521,7,3,-1,0,0,141259
2021-06-04,13,0,89509,13,5,-1,-1,-1,143659
2021-06-05,8,0,68780,8,0,-2,0,0,141245
2021-06-06,17,0,53344,17,4,-1,0,0,88745
2021-06-07,20,0,88293,20,7,1,0,0,60061
2021-06-08,9,0,55734,9,8,1,0,0,127564
2021-06-09,7,0,73284,7,12,-4,0,0,140885
2021-06-10,15,0,66779,15,10,3,0,0,142808
2021-06-11,3,0,55165,3,10,-1,0,0,153338
2021-06-12,8,0,48984,8,9,-1,0,0,132916
2021-06-13,11,0,49773,11,7,1,0,0,60822
2021-06-14,14,0,42512,14,11,8,1,0,32553
2021-06-15,12,0,40751,12,15,2,0,0,63946
2021-06-16,17,0,47437,17,19,1,0,0,152075
2021-06-17,13,0,70468,13,8,8,0,0,136010
2021-06-18,9,0,75644,9,3,4,0,0,141336
2021-06-19,10,0,72997,10,7,-3,0,0,130810
2021-06-20,10,0,56208,10,6,0,0,0,64553
2021-06-21,23,0,61683,23,7,4,0,0,34712
2021-06-22,17,0,59835,17,6,2,1,0,128643
2021-06-23,20,0,95172,20,2,3,-1,0,140892
2021-06-24,23,0,95014,23,2,5,-1,0,138922
2021-06-25,22,0,91915,22,8,2,1,0,138434
2021-06-26,19,0,95041,19,5,0,0,0,119973
2021-06-27,45,0,87424,45,11,4,0,0,68715
2021-06-28,27,0,103798,27,-2,2,1,0,48346
2021-06-29,33,0,126945,33,5,1,-1,0,126034
2021-06-30,49,0,150542,49,26,3,0,0,144885
2021-07-01,32,0,155772,32,8,5,2,0,161390
2021-07-02,42,0,162784,42,1,6,1,0,163178
2021-07-03,49,0,132858,49,2,-7,2,0,151496
2021-07-04,23,0,105033,23,16,9,1,0,79718
2021-07-05,46,0,117058,46,4,6,0,0,54106
2021-07-06,29,0,93624,29,1,2,2,2,146718
2021-07-07,29,0,77825,29,1,14,1,0,165475
2021-07-08,46,0,103262,46,5,6,5,1,139133
2021-07-09,48,0,98103,48,2,1,-3,1,164773
2021-07-10,62,0,93623,62,3,8,6,0,140975
2021-07-11,86,1,92055,86,4,1,-1,1,85422
2021-07-12,123,0,130133,123,5,13,3,-1,51848
